0	41.3625	44.1001	43.4106
1	40.9919	44.0564	43.3995
2	40.6275	44.0494	43.3539
3	40.2987	44.0182	43.3178
4	40.3670	44.0270	43.3494
5	40.2663	44.0756	43.3177
6	40.4425	44.0301	43.3299
7	40.6233	44.0395	43.2540
8	40.9423	44.0207	43.2312
9	40.4429	43.9995	43.2985
10	40.4278	44.0288	43.3250
11	40.2356	43.9801	43.3099
12	40.3428	43.9503	43.3175
13	40.1215	44.0279	43.3691
14	40.2227	44.0234	43.3643
15	40.3811	43.9910	43.4148
16	40.7279	44.0087	43.3264
17	40.4871	44.2131	43.5794
18	40.4714	44.3287	43.6360
19	40.1320	44.3366	43.5347
20	40.6343	44.3087	43.5206
21	40.0749	44.2324	43.3625
22	40.7121	44.2758	43.4847
23	40.5012	44.2367	43.3713
24	41.4211	44.1556	43.4302
25	40.3548	44.0596	43.2775
26	40.2237	44.0029	43.2455
27	39.9367	43.9396	43.1201
28	40.1751	43.9157	43.2031
29	39.9518	43.9214	43.0879
30	40.2108	43.8525	43.1626
31	40.1919	43.9378	43.1751
32	40.9779	44.0056	43.2818
33	40.0784	43.8660	43.0685
34	40.0539	43.8992	43.1695
35	39.8309	43.8552	43.1338
36	40.1895	43.8564	43.1175
37	39.7481	43.7560	43.0906
38	40.1078	43.7485	43.1044
39	40.0928	43.7229	42.9437
40	40.9587	44.0493	43.2564
41	40.0658	44.0142	43.2087
42	40.1476	43.9399	43.2439
43	39.4527	43.8034	43.1417
44	40.2637	44.1023	43.2951
45	39.6715	44.1787	43.3316
46	40.1070	44.1846	43.5512
47	40.2730	44.2962	43.6130
48	41.4534	44.2323	43.5069
49	39.4957	43.7800	43.1024

total	40.3454	44.0287	43.3008

