0	44.8496	49.1399	49.5885
1	43.8655	49.0561	49.3803
2	44.0641	49.0830	49.3344
3	43.8899	49.0823	49.4372
4	44.3158	49.0281	49.3901
5	43.9620	49.0324	49.3669
6	44.1207	49.0088	49.2999
7	43.9603	48.9016	49.2247
8	44.6341	48.9367	49.2900
9	43.9587	49.0016	49.2422
10	44.1772	49.0000	49.2927
11	44.0289	48.9784	49.2790
12	44.2650	48.9908	49.3205
13	44.0189	48.9845	49.3461
14	44.1842	49.0096	49.3341
15	44.0465	49.0172	49.3743
16	44.6674	49.0466	49.4146
17	44.0544	49.1579	49.5167
18	44.1318	49.2756	49.5736
19	44.1625	49.2005	49.6445
20	44.3346	49.1832	49.6665
21	44.0289	49.2602	49.6424
22	44.2148	49.2449	49.6404
23	44.0914	49.1572	49.6190
24	45.0302	49.1520	49.6593
25	43.9027	49.0134	49.4073
26	44.1415	49.0562	49.4355
27	43.8952	49.0674	49.4379
28	44.2189	49.0627	49.4386
29	43.9184	49.0124	49.4193
30	44.1262	48.9590	49.3996
31	43.9327	49.0102	49.3644
32	44.6564	49.0493	49.4895
33	43.9077	49.0137	49.4171
34	44.0931	49.0062	49.4215
35	43.9290	49.0052	49.4264
36	44.1966	49.0048	49.4548
37	43.8605	49.0322	49.4283
38	44.0987	48.9791	49.4336
39	43.8333	48.9883	49.3725
40	44.6249	49.0270	49.5164
41	43.9474	49.0933	49.5201
42	44.1441	49.2197	49.5348
43	43.9769	49.2321	49.5495
44	44.2394	49.2210	49.5023
45	43.9336	49.2860	49.5754
46	44.0690	49.2386	49.5448
47	43.8411	49.1504	49.4458
48	44.9846	49.1581	49.4057
49	43.6554	48.8983	49.1756

total	44.1437	49.0743	49.4399

