0	35.5161	42.9714	41.0961
1	34.1766	42.5546	40.9790
2	34.0738	42.4951	41.1378
3	33.4442	42.2099	40.8078
4	33.5029	42.1014	41.0058
5	33.0789	41.9318	40.7538
6	33.2916	42.1184	40.8705
7	33.1791	41.7568	40.6406
8	33.7046	42.0870	40.7361
9	32.8292	41.8514	40.5734
10	32.7520	42.2128	40.5791
11	32.3195	41.8855	40.2489
12	32.4678	41.7957	40.2035
13	32.0788	41.8461	40.2439
14	32.3899	41.7700	40.4665
15	32.2920	41.8858	40.2828
16	32.9537	41.7756	40.5881
17	32.2074	41.6448	40.3812
18	32.3120	41.9339	40.3994
19	31.8673	41.6677	40.1301
20	32.1487	41.5268	40.2009
21	31.8508	41.5012	40.0622
22	32.3041	41.4347	40.2865
23	32.2218	41.4235	40.2614
24	33.3978	41.0960	40.3208
25	32.1727	40.9135	40.1414
26	32.1564	41.1232	40.1621
27	31.4604	41.1336	39.9844
28	31.7937	41.1092	40.0769
29	31.4096	40.9958	40.0021
30	31.8544	40.7885	40.0507
31	31.9084	41.1038	40.0794
32	32.7748	41.7462	40.1756
33	31.9893	41.3846	40.1265
34	31.8850	41.2465	40.1713
35	31.4615	41.1879	40.0103
36	31.6722	41.1706	40.0327
37	31.4845	41.2065	39.9637
38	31.7764	41.3046	40.1344
39	31.8776	41.2788	40.2068
40	32.7946	41.3962	40.2966
41	31.9453	41.2350	40.0937
42	31.8491	41.2526	40.2157
43	31.4097	41.3813	40.0859
44	31.6778	41.3193	39.9480
45	31.4252	41.0338	39.9263
46	32.0075	41.3349	40.1813
47	32.1777	41.2459	40.1834
48	33.5956	41.5306	40.4134
49	31.8842	41.2990	39.7175

total	32.4161	41.5640	40.3127

