0	40.3569	44.6913	42.8005
1	39.4299	44.6853	42.7987
2	39.1539	44.6030	42.6703
3	38.6522	44.6200	42.6432
4	39.0450	44.6347	42.4184
5	38.4312	44.5973	42.2684
6	38.9288	44.5723	42.3248
7	38.6135	44.5185	42.2158
8	40.0817	44.5972	42.3976
9	38.5744	44.4643	42.1467
10	38.8979	44.4049	42.1402
11	38.0850	44.4593	42.2060
12	38.9417	44.4957	42.2905
13	37.9809	44.3964	42.1540
14	38.5554	44.3469	42.3229
15	38.3206	44.3916	42.2020
16	40.1202	44.5783	42.5882
17	38.0324	44.0024	42.3724
18	38.7126	44.2191	42.3352
19	37.8492	43.9427	42.2151
20	38.9041	44.2381	42.2585
21	37.5967	43.9733	42.0096
22	38.5986	44.2244	42.2870
23	38.0449	44.4054	42.2615
24	40.3780	44.3361	42.5583
25	37.8068	43.9078	41.7571
26	38.3139	43.9723	42.0511
27	37.4857	44.0554	41.7322
28	38.5117	44.2416	42.0352
29	37.2841	44.0042	41.9076
30	38.0570	44.3009	42.0544
31	37.3385	44.1263	42.1346
32	39.9897	44.8311	42.5745
33	37.8907	44.3626	42.0131
34	38.4310	44.3677	42.1662
35	37.4369	44.1397	41.9379
36	38.3937	44.2124	41.8655
37	37.3301	43.9888	41.3899
38	38.3147	44.2585	41.6087
39	37.4704	44.1419	41.5122
40	39.9409	44.3571	42.3944
41	38.0005	44.5372	42.3038
42	38.7422	44.4724	42.4805
43	38.0673	44.3957	42.3551
44	39.0859	44.4290	42.4886
45	38.1760	44.5178	42.4986
46	39.0916	44.5331	42.6038
47	38.5634	44.6914	42.6662
48	40.1907	44.4350	42.4232
49	38.4681	44.3276	42.2120

total	38.5733	44.3601	42.2410

