0	39.6532	45.3288	45.1341
1	39.2552	45.5051	45.2171
2	39.0716	45.4996	45.2545
3	38.8533	45.6091	45.3486
4	39.3563	45.5332	45.2885
5	38.7917	45.6297	45.2994
6	38.9143	45.6294	45.3147
7	38.8604	45.6392	45.2678
8	39.4418	45.5874	45.2917
9	38.9989	45.6081	45.3348
10	39.0285	45.6401	45.3719
11	38.9269	45.6743	45.3905
12	39.1591	45.6921	45.4091
13	38.6547	45.6714	45.4367
14	39.0291	45.6954	45.4131
15	38.9895	45.6911	45.4447
16	39.3335	45.6761	45.4445
17	38.8698	46.0237	45.8176
18	39.1927	46.1830	46.0522
19	39.0843	46.2436	46.0924
20	39.3240	46.1861	46.1755
21	39.0279	46.1395	46.1150
22	39.3208	46.1430	45.9977
23	39.1255	45.9409	45.8246
24	39.6873	45.4867	45.3943
25	38.9790	45.4812	45.4383
26	38.9269	45.4886	45.4315
27	38.7036	45.5012	45.4637
28	39.0336	45.5194	45.4261
29	38.5765	45.5367	45.5238
30	38.7260	45.4805	45.4117
31	38.6194	45.4883	45.4199
32	39.2257	45.4319	45.3720
33	38.7296	45.5301	45.4181
34	38.7876	45.5539	45.3617
35	38.5607	45.5039	45.3575
36	38.7762	45.4526	45.3434
37	38.6014	45.4683	45.4177
38	38.8780	45.5371	45.4599
39	38.6694	45.5408	45.4706
40	39.2418	45.5856	45.4432
41	38.7986	45.7986	45.7812
42	39.0350	45.8869	45.8102
43	38.5902	45.9140	45.8380
44	38.9664	45.8582	45.7398
45	38.6529	45.7927	45.7677
46	38.9052	45.7710	45.7196
47	38.5738	45.5927	45.5698
48	39.5574	45.3902	45.2703
49	38.4303	45.3042	45.1485

total	38.9699	45.6613	45.5107

