0	42.9876	48.3349	48.8127
1	41.0907	48.1774	48.6637
2	41.4901	48.2838	48.7089
3	41.0801	48.1620	48.5864
4	41.6561	48.2364	48.7434
5	41.0622	48.0938	48.5656
6	41.3701	48.1713	48.6704
7	40.8592	48.0381	48.5565
8	42.4138	48.2372	48.6680
9	40.7812	48.0413	48.5814
10	41.3410	48.0554	48.6235
11	40.9193	48.0113	48.5322
12	41.5377	48.1402	48.6097
13	40.8987	47.9876	48.4834
14	41.2098	47.9922	48.5262
15	40.9051	47.9632	48.4507
16	42.3400	48.1062	48.5381
17	41.0881	48.3404	48.7632
18	41.4208	48.4649	48.9289
19	41.0938	48.4256	48.9259
20	41.6163	48.6231	49.1413
21	41.0422	48.4251	48.9837
22	41.3817	48.4268	48.9688
23	41.1369	48.3404	48.9283
24	42.8638	48.3016	48.7695
25	41.0280	48.1581	48.7113
26	41.2751	48.1991	48.7296
27	40.8921	48.0272	48.6397
28	41.4662	48.1632	48.7085
29	40.8493	47.9673	48.5487
30	41.1219	48.0254	48.5827
31	40.7542	47.9703	48.5004
32	42.1912	48.0489	48.6045
33	40.7333	47.9583	48.4935
34	41.1209	47.9810	48.5300
35	40.6230	47.9062	48.5069
36	41.2641	47.9607	48.5233
37	40.4805	47.7510	48.4289
38	40.9813	47.8328	48.4067
39	40.5088	47.7377	48.3545
40	42.1245	47.9158	48.4346
41	40.4943	48.0285	48.6042
42	41.0402	48.1839	48.7707
43	40.5209	48.1787	48.7830
44	41.3224	48.3245	48.8755
45	40.5935	48.1904	48.8071
46	41.0973	48.2322	48.7915
47	40.5968	48.1286	48.6603
48	42.7774	48.0901	48.6351
49	40.0317	47.8222	48.3647

total	41.2295	48.1232	48.6545

