0	40.8875	47.4581	46.7692
1	38.4024	47.3875	46.7263
2	38.9807	47.4201	46.7290
3	38.5212	47.3953	46.7151
4	39.4176	47.3634	46.7248
5	38.4685	47.3671	46.7023
6	38.8942	47.3623	46.7135
7	38.3921	47.3762	46.7081
8	40.1614	47.3433	46.7223
9	38.3472	47.3346	46.7150
10	38.9298	47.3597	46.7233
11	38.4398	47.3146	46.7243
12	39.4037	47.3399	46.7085
13	38.4847	47.2993	46.6765
14	38.7801	47.2968	46.7130
15	38.3209	47.2849	46.6875
16	40.1434	47.3310	46.7307
17	38.6522	47.5274	46.8495
18	39.2336	47.6253	46.9776
19	38.7236	47.6469	46.8928
20	39.7541	47.7751	47.0543
21	38.6163	47.7177	46.9771
22	39.2051	47.6814	46.9896
23	38.5018	47.6050	46.8482
24	40.4829	47.4355	46.7869
25	38.2544	47.3079	46.5950
26	38.9455	47.2918	46.6537
27	38.4742	47.1988	46.5037
28	39.5027	47.2561	46.6525
29	38.4493	47.1963	46.5575
30	38.7292	47.2209	46.6337
31	38.2726	47.1972	46.5543
32	40.2199	47.3186	46.7425
33	38.3856	47.2091	46.5840
34	39.0803	47.2750	46.7058
35	38.5610	47.1848	46.5960
36	39.4695	47.2585	46.6727
37	38.4957	47.1692	46.5833
38	38.9758	47.2724	46.6333
39	38.4079	47.2018	46.5245
40	40.2093	47.3332	46.7831
41	38.5769	47.4563	46.8066
42	39.3645	47.5597	46.9226
43	38.7685	47.5315	46.9311
44	39.8384	47.7113	47.0615
45	38.6558	47.5878	47.0006
46	39.1768	47.5452	46.9882
47	38.5016	47.4893	46.8278
48	41.0104	47.3517	46.8537
49	37.6190	47.0192	46.4909

total	39.0018	47.3838	46.7485

