0	43.3248	45.4865	45.4132
1	42.7115	45.3532	45.3070
2	42.6193	45.3590	45.3498
3	42.2422	45.3247	45.2610
4	42.3236	45.3591	45.3012
5	42.1287	45.2565	45.2474
6	42.4175	45.2641	45.2076
7	42.1981	45.4340	45.2165
8	42.8793	45.3702	45.2577
9	42.3520	45.3013	45.2134
10	42.3176	45.2833	45.2150
11	42.0876	45.2932	45.1820
12	42.4544	45.3003	45.1452
13	42.1322	45.2871	45.1396
14	42.2775	45.3485	45.1276
15	42.4449	45.3590	45.1683
16	43.0358	45.4080	45.2532
17	42.4475	45.5411	45.3490
18	42.7095	45.6184	45.1957
19	42.3592	45.4425	45.1665
20	42.7187	45.5024	45.3536
21	42.1404	45.4264	45.2665
22	42.4281	45.4590	45.3639
23	42.2847	45.3171	45.2861
24	43.2784	45.2594	45.3684
25	42.0896	45.1021	45.0744
26	42.1974	45.0960	45.0086
27	41.9198	45.0591	44.8972
28	42.3182	45.0114	44.9610
29	41.9764	44.9961	44.8297
30	42.2469	44.9933	44.9420
31	42.1300	44.9007	44.9159
32	43.0896	45.0331	45.2011
33	42.1793	44.8819	44.9789
34	42.0945	44.9219	45.0522
35	41.8375	44.9402	44.9916
36	42.1134	44.8459	45.0074
37	41.9083	44.8133	44.9228
38	42.0320	44.7530	44.9091
39	42.1892	44.7167	44.8183
40	43.1468	45.0248	45.1792
41	42.2545	44.9260	44.9233
42	42.2669	44.8600	45.0597
43	41.8469	44.9927	44.9429
44	42.3781	45.1909	45.0786
45	41.7597	45.1414	44.9367
46	42.2010	45.2397	45.0149
47	42.0645	45.1348	45.0722
48	43.3827	45.4170	45.2629
49	41.4372	44.8904	44.7067

total	42.3475	45.1847	45.1209

