0	36.3538	41.8958	41.5458
1	36.0226	41.8236	41.4198
2	35.9434	41.8354	41.4248
3	35.8019	41.8172	41.4254
4	35.8867	41.8157	41.4162
5	35.8000	41.7824	41.3766
6	35.9270	41.8035	41.4261
7	35.9742	41.8119	41.4223
8	36.0932	41.8400	41.4478
9	35.9329	41.8349	41.5468
10	35.8815	41.8509	41.4997
11	35.8586	41.8362	41.4548
12	35.9360	41.9073	41.4856
13	35.8262	41.8728	41.5006
14	35.9638	41.8450	41.5289
15	36.0285	41.8561	41.5586
16	36.2526	41.8829	41.5267
17	36.3853	42.1687	42.0501
18	36.5148	42.4068	42.2489
19	36.3866	42.4024	42.2568
20	36.5320	42.4633	42.2370
21	36.3944	42.4086	42.1664
22	36.5802	42.3851	42.1668
23	36.4571	42.2599	42.0131
24	36.2067	41.8853	41.6588
25	36.0153	41.8575	41.6408
26	36.0829	41.8524	41.5986
27	35.9874	41.8254	41.6277
28	35.9692	41.8401	41.6182
29	35.9183	41.8277	41.6056
30	36.0441	41.8058	41.5763
31	35.9731	41.8073	41.6136
32	36.2176	41.8610	41.6474
33	35.9358	41.8894	41.6809
34	36.0152	41.8849	41.6124
35	35.8612	41.8500	41.5266
36	35.9062	41.8465	41.4943
37	35.8430	41.8664	41.5284
38	36.0251	41.8649	41.5485
39	36.0525	41.8900	41.6384
40	36.1662	41.8964	41.6551
41	36.4153	42.2547	42.0790
42	36.5382	42.3980	42.3013
43	36.4562	42.3706	42.2672
44	36.5491	42.4199	42.3577
45	36.4110	42.3924	42.2922
46	36.4960	42.3808	42.2561
47	36.3730	42.2259	42.1485
48	36.4279	41.8861	41.7963
49	35.6436	41.7319	41.6426

total	36.1253	41.9884	41.7312

