0	31.7339	43.4679	42.9895
1	31.1761	43.5657	43.0301
2	31.3126	43.6273	43.0694
3	31.1989	43.6515	43.0749
4	31.3954	43.6356	43.1069
5	31.0790	43.6601	43.1073
6	31.2290	43.6793	43.1097
7	31.0977	43.7069	43.1153
8	31.4813	43.6640	43.1520
9	31.1424	43.7850	43.1712
10	31.2102	43.8016	43.1952
11	31.0425	43.8095	43.2012
12	31.2427	43.8269	43.1836
13	31.0225	43.8266	43.1976
14	31.1320	43.8429	43.2193
15	30.9910	43.8442	43.2136
16	31.4256	43.8241	43.2622
17	31.0724	43.9330	43.3560
18	31.3905	44.0958	43.4232
19	31.1387	44.1581	43.4536
20	31.5250	44.1528	43.4719
21	31.2178	44.0807	43.4428
22	31.4692	43.9880	43.3384
23	31.2105	43.7834	43.1685
24	31.7010	43.4695	43.0792
25	31.0236	43.4315	42.9795
26	31.2004	43.4868	43.0023
27	30.8864	43.4077	42.8452
28	31.2687	43.4229	42.9251
29	30.9036	43.4523	43.0033
30	31.1687	43.5084	43.0582
31	30.9224	43.5138	43.0121
32	31.4642	43.6027	43.2021
33	31.0256	43.5875	43.1088
34	31.2372	43.6954	43.2097
35	30.9169	43.6575	43.1736
36	31.2750	43.6223	43.0917
37	30.9182	43.6336	43.0817
38	31.0856	43.6522	43.1048
39	30.8773	43.6722	43.1003
40	31.3888	43.6877	43.2424
41	30.9870	43.7540	43.2947
42	31.2815	43.8571	43.3730
43	31.0773	43.9086	43.3763
44	31.3270	43.9508	43.4568
45	30.9952	44.0196	43.3948
46	31.2232	43.9253	43.3872
47	30.8578	43.7907	43.1940
48	31.6657	43.5909	43.1535
49	30.5152	43.4237	42.8882

total	31.1826	43.7227	43.1758

