0	40.0446	44.5233	42.9504
1	38.9863	44.4204	42.9623
2	38.5921	44.3859	42.8351
3	38.0898	44.3813	42.6775
4	38.5946	44.3353	42.5329
5	38.1480	44.3056	42.4004
6	38.4378	44.2848	42.3873
7	38.1683	44.2383	42.2462
8	39.6238	44.2616	42.5273
9	38.0608	44.3330	42.1651
10	38.3292	44.2758	42.3251
11	37.7559	44.3305	42.2665
12	38.1162	44.3319	42.3183
13	37.3897	44.1704	42.0916
14	38.0733	44.3519	42.3652
15	37.6072	44.2832	42.1828
16	39.4093	44.4476	42.6068
17	37.5627	43.9031	42.1889
18	38.3714	44.0261	42.4312
19	37.3396	43.8522	42.2568
20	38.5020	44.0666	42.2714
21	37.3596	43.8259	42.0071
22	38.1742	44.0384	42.3935
23	38.0256	44.1773	42.2661
24	40.0380	44.2600	42.6446
25	37.6780	43.8023	42.0038
26	38.0946	43.9716	42.1161
27	37.2701	43.7521	41.7120
28	38.3393	44.0209	42.1246
29	36.9695	43.6117	41.8108
30	37.7843	43.8815	42.2034
31	37.3336	43.7312	42.0940
32	39.6767	44.2148	42.7313
33	37.8533	43.8823	42.2099
34	38.2492	43.9511	42.1629
35	37.4565	43.8923	42.1124
36	38.1282	43.9000	41.9041
37	36.9491	43.7626	41.5807
38	37.9452	43.8694	41.7946
39	37.5645	43.8732	41.7079
40	39.3716	44.3487	42.4199
41	37.6507	44.4639	42.2139
42	38.4550	44.3355	42.4405
43	37.8810	44.4293	42.4734
44	38.8992	44.4773	42.5452
45	38.1525	44.4774	42.4753
46	38.9109	44.3971	42.6850
47	38.7928	44.5178	42.8154
48	40.0294	44.1195	42.4244
49	38.2065	44.0800	42.2356

total	38.2488	44.1515	42.3060

