0	33.5788	40.1496	40.1869
1	33.3347	40.0824	40.0813
2	33.3002	40.1093	40.0426
3	33.2267	40.0600	39.9803
4	33.2411	40.0607	40.0094
5	33.1399	40.1016	39.9953
6	33.2185	40.1163	40.0256
7	33.2477	40.1284	40.0501
8	33.4179	40.1484	40.1079
9	33.3603	40.1578	40.0821
10	33.2950	40.1547	40.0547
11	33.2095	40.1143	40.0793
12	33.2671	40.1371	40.0811
13	33.1829	40.1569	40.0857
14	33.2683	40.1398	40.1291
15	33.2342	40.1692	40.0997
16	33.3772	40.1617	40.1560
17	33.4716	40.3850	40.3999
18	33.6512	40.5398	40.5708
19	33.6105	40.5869	40.5521
20	33.7784	40.8019	40.7055
21	33.6881	40.7417	40.6310
22	33.6716	40.7687	40.6553
23	33.5507	40.5543	40.4386
24	33.6495	40.3623	40.1933
25	33.4154	40.3324	40.1661
26	33.4209	40.3209	40.1190
27	33.3058	40.3535	40.0876
28	33.3980	40.3225	40.1256
29	33.3602	40.3421	40.1255
30	33.4536	40.3605	40.1447
31	33.4759	40.3598	40.1793
32	33.5658	40.3519	40.2570
33	33.3186	40.3660	40.2175
34	33.2423	40.3482	40.2161
35	33.0492	40.2993	40.1810
36	33.1891	40.3107	40.1442
37	33.1232	40.2851	40.2295
38	33.2450	40.2939	40.2387
39	33.3197	40.2762	40.2987
40	33.5759	40.4047	40.3614
41	33.5090	40.7258	40.6812
42	33.6025	40.7665	40.8396
43	33.5149	40.7975	40.8291
44	33.5968	40.9316	40.9287
45	33.4092	40.7111	40.7912
46	33.5343	40.7826	40.7909
47	33.5630	40.6739	40.6542
48	33.8521	40.4762	40.3993
49	33.1082	40.3247	40.2090

total	33.4024	40.3681	40.2922

